from_node,to_node,length_m,elevation_change,elevation_gain
7368660671,7368660673,58.77240471,0.3,0.3
7368660671,2558588781,71.40906636,-3.7,0
7368660673,7368660671,75.52619047,-0.3,0
7368660673,7368660671,58.77240471,-0.3,0
7368660673,1984399491,47.38157829,-1.4,0
7368660676,1303243558,116.9684291,2,2
7368660676,1303243928,4.187062793,0.1,0.1
7368660676,7368660680,28.93175668,-1.1,0
7368660676,7368660684,49.72069851,1.9,1.9
7368660680,2643543079,42.13430028,1.4,1.4
7368660680,1303246463,4.173366679,0,0
7368660680,7368660676,28.93175668,1.1,1.1
7368660680,7369034006,28.99244585,-1.3,0
7368660681,2162438536,18.92709448,-0.1,0
7368660681,2162438537,5.429219275,0,0
7368660681,7368660682,41.733759,1.4,1.4
7368660681,4070941412,60.36771648,-2.5,0
7368660682,2162438538,21.30630349,-0.3,0
7368660682,1303246008,6.769257969,0,0
7368660682,7368660681,41.733759,-1.4,0
7368660682,2588145125,20.74107829,0.7,0.7
7368660684,1303245697,3.418316534,0.1,0.1
7368660684,1303244370,118.0826798,0.6,0.6
7368660684,7368660676,49.72069851,-1.9,0
7368660684,7368660689,67.66515249,2.4,2.4
7368660689,1303245218,2.905037631,0.1,0.1
7368660689,1767739951,114.595775,0.7,0.7
7368660689,7368660684,67.66515249,-2.4,0
7368660689,7368660692,63.68779396,2.3,2.3
7368660692,1303244401,4.098782212,0,0
7368660692,1767473936,86.65372734,1.1,1.1
7368660692,7368660689,63.68779396,-2.3,0
7368660692,10738681913,95.848802,1.6,1.6
7368660696,1983118462,3.501578366,0,0
7368660696,2162718497,47.30704511,-0.2,0
7368660696,2636411744,11.76547824,0.2,0.2
7368660708,4020938318,20.29865781,-0.3,0
7368660708,1484203732,5.808571228,-0.1,0
7368660708,10739295319,51.86391801,-0.5,0
7368660708,10742881915,112.1478407,-0.5,0
7368660709,1484203786,5.327367399,0,0
7368660709,10742881923,4.349279984,0,0
7368660709,10742881922,4.003819311,-0.1,0
7368660709,7368658483,202.1938086,0.3,0.3
7368660717,7368660725,2.968591499,0.1,0.1
7368660717,10742881922,30.30000952,0.2,0.2
7368660717,7368660723,8.473446455,-0.2,0
7368660723,7368660726,4.072774372,0,0
7368660723,7368660717,8.473446455,0.2,0.2
7368660723,7368660598,117.2424807,-1.3,0
7368660724,2587513281,18.4699301,0.3,0.3
7368660724,7368660727,4.626611626,-0.1,0
7368660724,2587567960,98.50323864,-1.2,0
7368660725,1484203803,6.800588628,0,0
7368660725,2626055014,29.7884843,0.2,0.2
7368660725,2587513276,3.010556946,0.1,0.1
7368660725,7368660717,2.968591499,-0.1,0
7368660726,2636411766,119.3557319,-1.2,0
7368660726,1484203803,9.97748846,0.3,0.3
7368660726,7368660723,4.072774372,0,0
7368660726,7368660727,6.94112498,0.1,0.1
7368660727,1704222985,9.585698858,0.2,0.2
7368660727,7368660726,6.94112498,-0.1,0
7368660727,7368660724,4.626611626,0.1,0.1
7368660727,2636411768,123.4919565,-1.2,0
7368660729,2626055014,2.673491559,0,0
7368660729,2626055007,36.55175335,1.8,1.8
7368660729,2587513276,29.86168442,-0.1,0
7368660729,7368658473,207.2269891,0.5,0.5
7368660730,2587513207,9.729656021,0.4,0.4
7368660730,1303243402,199.6274068,-4.9,0
7368660730,2587513209,14.33789497,0.5,0.5
7368660732,10605937411,14.47002221,0.1,0.1
7368660732,2575577325,31.37487048,0.3,0.3
7368660732,7368660734,51.43950968,1.3,1.3
7368660734,10742965969,7.128326685,-0.1,0
7368660734,7368660732,51.43950968,-1.3,0
7368660734,2469038990,35.91443753,0.1,0.1
7368660736,1704650319,27.9994855,0.5,0.5
7368660736,2469038990,47.97271949,0.5,0.5
7368660736,7368660737,11.23660523,-0.2,0
7368660737,10742965966,10.21797205,-0.2,0
7368660737,7368660736,11.23660523,0.2,0.2
7368660737,9933290458,37.58321259,-0.3,0
7368660740,1303243880,2.877123437,0,0
7368660740,1303246427,80.56436016,3.5,3.5
7368660740,7368660742,42.08853354,-1.7,0
7368660740,7368660664,124.3371063,5.5,5.5
7368660742,1303243623,3.66284368,0,0
7368660742,1303246427,120.0761214,5.2,5.2
7368660742,2587513290,39.99668132,-0.9,0
7368660742,7368660740,42.08853354,1.7,1.7
7368660743,1303244265,4.350502754,0,0
7368660743,1767473943,77.92179312,-7.7,0
7368660743,7368660623,46.9584596,1.6,1.6
7368660743,7368660745,45.99840257,-1.4,0
7368660745,1303243880,3.466449369,0,0
7368660745,1303244179,98.30362362,-4.2,0
7368660745,7368660743,45.99840257,1.4,1.4
7368660745,7368660747,42.12557094,-1.7,0
7368660747,1303243623,4.020966378,0,0
7368660747,2574341570,72.1953559,0.3,0.3
7368660747,7368660745,42.12557094,1.7,1.7
7368660747,2587513285,39.61454807,-1.6,0
7368660750,1303245980,35.70962378,1.3,1.3
7368660750,1303243388,8.88703297,0,0
7368660750,10735004290,4.651265806,-0.1,0
7368660750,7368660751,4.8483295,-0.1,0
7368660751,7368660750,4.8483295,0.1,0.1
7368660751,2587567976,37.37923418,1,1
7368660751,7368660650,67.2594011,3.6,3.6
7369027660,1303244403,4.044216964,0,0
7369027660,1303244921,111.6252805,3.6,3.6
7369027660,7369027665,49.01530907,2.2,2.2
7369027660,7366845058,49.50272115,0.2,0.2
7369027661,2267294248,39.52306306,0.7,0.7
7369027661,1767473942,2.422541998,0,0
7369027661,4070941471,20.5709986,0.1,0.1
7369027661,7366852025,31.89303047,0.2,0.2
7369027662,1303245763,4.615669339,0,0
7369027662,1303243471,72.86331135,3.8,3.8
7369027662,7369027665,47.18845286,-2.9,0
7369027662,7369027664,31.51889472,1.8,1.8
7369027663,1983118493,17.51982046,-0.3,0
7369027663,1983118522,6.957200174,0.2,0.2
7369027663,2162718497,143.7712364,3.1,3.1
7369027663,2558588781,65.87976357,-0.8,0
7369027664,1303246238,3.996366256,0.1,0.1
7369027664,1767739960,97.75630199,4,4
7369027664,7369027662,31.51889472,-1.8,0
7369027664,6957360460,49.53930179,3.1,3.1
7369027665,1303245724,4.248006196,0,0
7369027665,1303244238,89.82462488,3.9,3.9
7369027665,7369027662,47.18845286,2.9,2.9
7369027665,7369027660,49.01530907,-2.2,0
7369027666,1303245724,3.512459058,0,0
7369027666,1303245801,96.06618953,6.1,6.1
7369027666,6957360461,120.0031502,7.8,7.8
7369027666,7366852026,46.56565147,-2.2,0
7369027671,2588145134,4.041563204,-0.2,0
7369027671,2588145136,4.910125636,0.3,0.3
7369027671,1303243958,3.257958568,0,0
7369027671,7368658454,41.30580629,0.7,0.7
7369033892,1303243998,6.253438503,0.3,0.3
7369033892,3803655172,107.0481743,2,2
7369033892,7369033941,3.678687157,0,0
7369033892,461630507,18.11291955,-0.8,0
7369033893,1303243477,31.56815354,0.6,0.6
7369033893,1303244168,3.758082598,-0.1,0
7369033893,4070941319,26.73793739,-1,0
7369033897,1303151719,40.0642731,1.2,1.2
7369033897,1303151281,6.609897675,0,0
7369033897,10751780993,4.537434295,0,0
7369033897,10751780996,10.58143087,0.1,0.1
7369033899,7369033916,36.29445754,-0.7,0
7369033899,2187246669,153.3941282,7.8,7.8
7369033899,7369033908,96.04793377,0.3,0.3
7369033908,1303151719,14.94887242,-0.1,0
7369033908,1303149938,50.04411811,0.6,0.6
7369033908,7369033899,96.04793377,-0.3,0
7369033914,461630515,4.177317041,0.1,0.1
7369033914,10751842706,4.030503102,0.1,0.1
7369033914,2187246616,134.5795787,8,8
7369033914,7369033916,48.437889,-1.2,0
7369033916,2187246388,5.086957428,0.1,0.1
7369033916,7369033899,36.29445754,0.7,0.7
7369033916,7369033914,48.437889,1.2,1.2
7369033916,10751780996,60.85817259,-0.2,0
7369033918,461630509,7.18665377,0.1,0.1
7369033918,1303245275,25.40272737,0.4,0.4
7369033918,4070941448,2.910143948,0.1,0.1
7369033918,7369033922,8.623878861,-0.1,0
7369033919,461630510,7.072891145,0.1,0.1
7369033919,7369033920,9.159287279,0,0
7369033919,4070941028,5.116112079,0,0
7369033920,461630509,6.924317275,0.1,0.1
7369033920,7369033922,3.949070737,-0.1,0
7369033920,7369033919,9.159287279,0,0
7369033920,10736725807,400.6174808,-3.1,0
7369033922,7369033920,3.949070737,0.1,0.1
7369033922,4070941292,99.32348239,-0.9,0
7369033922,7369033918,8.623878861,0.1,0.1
7369033923,461630509,6.155065048,-0.1,0
7369033923,4070941447,5.481025675,-0.1,0
7369033923,7369033924,9.34267486,0,0
7369033923,7369034016,272.2765869,2.7,2.7
7369033924,461630510,6.401436248,-0.1,0
7369033924,7369033923,9.34267486,0,0
7369033924,4070941012,4.840282014,-0.1,0
7369033924,7369034015,272.6868959,2.7,2.7
7369033925,10751780972,4.6979535,-0.1,0
7369033925,10751780973,3.833722259,-0.1,0
7369033925,461630510,6.501449817,0,0
7369033925,3803654338,67.46697671,0.2,0.2
7369033926,3803654338,4.308425125,0,0
7369033926,10751842707,321.0419312,0.5,0.5
7369033926,10751842707,93.66433523,0.5,0.5
7369033926,10751780972,64.56337106,-0.3,0
7369033927,1303246100,7.740954896,-0.1,0
7369033927,1303245549,37.33854577,0.7,0.7
7369033927,7369033941,146.838387,-2.4,0
7369033928,1303245275,3.389098557,0.1,0.1
7369033928,3730550104,100.2571951,5.7,5.7
7369033928,4070941448,25.33451898,-0.2,0
7369033928,7369033931,47.20628321,1.9,1.9
7369033931,1303246091,3.642774955,0.1,0.1
7369033931,1303246413,100.4490572,5,5
7369033931,7369033928,47.20628321,-1.9,0
7369033931,7369033934,46.6529598,2.1,2.1
7369033934,1303243821,69.49354275,4.3,4.3
7369033934,1303245016,3.17173076,-0.1,0
7369033934,7369033931,46.6529598,-2.1,0
7369033934,7369033937,42.97439419,1.8,1.8
7369033937,1303245823,3.900913754,0.1,0.1
7369033937,1303243821,92.88565044,2.5,2.5
7369033937,7369033934,42.97439419,-1.8,0
7369033937,7369033941,48.93366425,2.2,2.2
7369033941,7369033892,3.678687157,0,0
7369033941,7369033942,6.141658826,0.2,0.2
7369033941,7369033927,146.838387,2.4,2.4
7369033941,7369033937,48.93366425,-2.2,0
7369033942,1303243998,4.373114205,0.1,0.1
7369033942,7369033941,6.141658826,-0.2,0
7369033942,7369033945,212.1440189,0.5,0.5
7369033942,7369033945,41.32752519,0.5,0.5
7369033945,1303246306,3.060769207,0,0
7369033945,7369033942,212.1440189,-0.5,0
7369033945,7369033942,41.32752519,-0.5,0
7369033945,7369033948,45.04563761,-1.4,0
7369033948,1303244036,84.3151161,4.8,4.8
7369033948,1303243761,2.989733664,0,0
7369033948,7369033945,45.04563761,1.4,1.4
7369033948,7369033951,45.15852977,-1.5,0
7369033951,1303243438,2.883715598,0.1,0.1
7369033951,1303246335,85.29119065,5.3,5.3
7369033951,7369033948,45.15852977,1.5,1.5
7369033951,7369033954,45.00269797,-1.3,0
7369033954,1303244867,2.872745874,0.1,0.1
7369033954,1303245099,88.83382172,5.4,5.4
7369033954,7369033951,45.00269797,1.3,1.3
7369033954,7369033959,126.0922249,4.1,4.1
7369033959,1303243752,2.913723534,0,0
7369033959,1303245099,37.87273135,1.3,1.3
7369033959,7369033954,126.0922249,-4.1,0
7369033959,7369033963,68.77907439,0.6,0.6
7369033963,1303245512,4.232554669,0,0
7369033963,1303246399,56.7819359,1,1
7369033963,7369033959,68.77907439,-0.6,0
7369033963,7369033966,40.11842472,-2.6,0
7369033966,1303244710,4.417682542,0.1,0.1
7369033966,1303244186,84.07198791,4.4,4.4
7369033966,7369033963,40.11842472,2.6,2.6
7369033966,7369033969,40.6893272,-1.6,0
7369033969,461630504,3.882041412,0,0
7369033969,1303244009,105.2555618,6.9,6.9
7369033969,7369033966,40.6893272,1.6,1.6
7369033969,7369033972,46.74472486,0.1,0.1
7369033972,1303246048,1.528544311,0,0
7369033972,3731644107,21.97357837,0.7,0.7
7369033972,7369033969,46.74472486,-0.1,0
7369033972,7369033975,47.09623955,0.3,0.3
7369033975,1303243747,1.303568053,0,0
7369033975,3731644113,7.678842683,0,0
7369033975,7369033972,47.09623955,-0.3,0
7369033975,7369033978,46.78877746,0.2,0.2
7369033978,1303243568,112.3594073,2,2
7369033978,1303245638,2.633994624,0,0
7369033978,7369033975,46.78877746,-0.2,0
7369033978,7369033980,47.77364848,0.5,0.5
7369033980,1303243719,108.8485969,0.6,0.6
7369033980,1303245638,50.84503215,-0.5,0
7369033980,7369033978,47.77364848,-0.5,0
7369033981,7369033984,127.0697188,-0.9,0
7369033984,1303246232,5.043280385,0,0
7369033984,2636411690,170.3800108,-11.9,0
7369033984,7369033981,127.0697188,0.9,0.9
7369033990,7099852156,153.7975831,0.8,0.8
7369033990,7369033992,59.25388881,-0.3,0
7369033990,2591041246,60.20757242,3.1,3.1
7369033991,2574372178,11.90267365,2,2
7369033991,7369033992,12.39743038,0.1,0.1
7369033991,4070941325,145.0627755,-1.7,0
7369033992,2574372175,26.36329521,2.1,2.1
7369033992,7369033990,59.25388881,0.3,0.3
7369033992,7369033991,12.39743038,-0.1,0
7369033993,2637979826,5.141896184,-0.1,0
7369033993,7369033994,8.578205285,0.1,0.1
7369033993,7369033996,4.747705728,0,0
7369033993,10721114736,575.9251174,3.8,3.8
7369033994,461630500,5.526420914,-0.1,0
7369033994,4070941325,5.464057765,-0.1,0
7369033994,7369033993,8.578205285,-0.1,0
7369033994,10721114737,573.6847331,3.7,3.7
7369033995,461630504,30.70773841,0.1,0.1
7369033995,2637979826,6.417705056,0,0
7369033995,7369033997,3.647243615,0,0
7369033995,4070941428,5.070528092,-0.1,0
7369033996,7369033993,4.747705728,0,0
7369033996,7369033997,2.895582001,-0.1,0
7369033996,4070941358,108.4704116,1.5,1.5
7369033997,7369033995,3.647243615,0,0
7369033997,7369033996,2.895582001,0.1,0.1
7369033997,5228128355,134.9635589,5.8,5.8
7369033998,461630500,6.1554498,0.1,0.1
7369033998,7369033999,8.43626885,-0.1,0
7369033998,4070880045,6.290320556,-0.1,0
7369033998,7369034017,202.1619789,-2.4,0
7369033999,2637979826,6.996873691,0.1,0.1
7369033999,4070941429,4.038303627,0,0
7369033999,7369033998,8.43626885,0.1,0.1
7369033999,7369034018,201.6964298,-2.4,0
7369034000,461630500,8.449621013,0.1,0.1
7369034000,1303246072,31.30577613,0.8,0.8
7369034000,4070941425,4.133150154,0,0
7369034000,4070941324,3.492697159,0,0
7369034001,461630504,3.553009997,0,0
7369034001,1303246048,43.23887713,0.1,0.1
7369034001,4070941428,31.64351577,-0.2,0
7369034002,1303245121,4.936144939,0,0
7369034002,2574372159,68.4575111,0.5,0.5
7369034002,4070941418,4.023439817,0,0
7369034002,7369034003,52.37357895,-2.4,0
7369034003,1303246072,3.667548325,0.1,0.1
7369034003,1303244623,147.3493973,3.3,3.3
7369034003,4070941324,31.85860028,-0.7,0
7369034003,7369034002,52.37357895,2.4,2.4
7369034006,1303245267,40.37388424,1.9,1.9
7369034006,1303245510,4.112496475,0,0
7369034006,7369034012,90.67318892,-3.8,0
7369034006,7368660680,28.99244585,1.3,1.3
7369034012,1303246072,4.836227616,0.1,0.1
7369034012,1303246265,33.33121189,0.3,0.3
7369034012,4070941425,31.13142884,-0.7,0
7369034012,7369034006,90.67318892,3.8,3.8
7369034013,4019955910,5.6085707,0.1,0.1
7369034013,7366845056,200.9676708,2.2,2.2
7369034013,4070880025,106.2785361,1.6,1.6
7369034013,2187246363,68.12811134,9.1,9.1
7369034014,443306874,9.724611247,-0.1,0
7369034014,4070880024,6.910435333,0.1,0.1
7369034014,4070941003,6.893582383,0,0
7369034014,1303152028,41.91157987,2.6,2.6
7369034015,443306874,15.27580197,-0.1,0
7369034015,4070941004,4.971086867,0,0
7369034015,7369034016,11.80118857,0,0
7369034015,7369033924,272.6868959,-2.7,0
7369034016,443306880,10.09241352,-0.1,0
7369034016,7369034015,11.80118857,0,0
7369034016,4070941438,6.191498687,-0.1,0
7369034016,7369033923,272.2765869,-2.7,0
7369034017,443306873,12.03952657,0,0
7369034017,7369034018,9.657566139,-0.1,0
7369034017,4070880047,7.29434052,-0.2,0
7369034017,7369033998,202.1619789,2.4,2.4
7369034018,443306880,11.52499683,0.1,0.1
7369034018,4070941437,6.544403621,0.1,0.1
7369034018,7369034017,9.657566139,0.1,0.1
7369034018,7369033999,201.6964298,2.4,2.4
7369034019,443306874,15.1652004,0.1,0.1
7369034019,7369034020,11.26138296,0,0
7369034019,4070880025,5.354158616,0.1,0.1
7369034019,4019955910,106.5115865,-1.4,0
7369034020,443306873,11.1758131,0.1,0.1
7369034020,4070880048,6.764926339,0,0
7369034020,7369034019,11.26138296,0,0
7369034020,7366845049,316.5270054,0.8,0.8
7369034021,2187246349,5.560058085,-0.1,0
7369034021,2187246359,72.57832314,2.4,2.4
7369034021,4070880024,62.26863046,-3.7,0
7369034021,7369034024,81.16816932,3.3,3.3
7369034022,3800772433,31.84761153,1,1
7369034022,1303152028,6.534477428,-0.1,0
7369034022,4070941003,41.64751573,-2.7,0
7369034022,7369034023,92.96893889,4.4,4.4
7369034023,3800772438,31.07208996,-0.8,0
7369034023,1303151285,7.073362059,0,0
7369034023,7369034022,92.96893889,-4.4,0
7369034023,4070880041,115.773353,-3,0
7369034024,1303151285,5.566148144,0,0
7369034024,2187246414,41.87737487,-0.3,0
7369034024,7369034021,81.16816932,-3.3,0
7369034024,4070880043,115.1311699,-2.9,0
7369034025,1303151285,115.34758,2.9,2.9
7369034025,1303150833,7.124622731,-0.1,0
7369034025,4070880041,5.691867951,-0.1,0
7369034025,4070880043,5.87580784,0,0
7369034027,3800772439,28.53833615,2,2
7369034027,1303150833,7.95252945,0,0
7369034027,7369034030,13.89899296,0,0
7369034027,4070880041,7.984994811,0,0
7369034030,1303150833,6.876671395,0,0
7369034030,7369034033,12.32328961,0,0
7369034030,7369034027,13.89899296,0,0
7369034030,1303152303,114.4371478,-0.4,0
7369034033,1303150833,7.721447629,0,0
7369034033,2187246519,27.32731771,0.2,0.2
7369034033,4070880043,8.489867079,0.1,0.1
7369034033,7369034030,12.32328961,0,0
7406081422,6447149352,4.525899643,0.1,0.1
7406081422,7406081424,48.25300922,-0.1,0
7406081422,6437963398,122.4490496,-7.9,0
7406081424,6447149349,33.5562608,-2.3,0
7406081424,2267231814,2.169290375,0,0
7406081424,7406081422,48.25300922,0.1,0.1
7406094168,1303150950,4.250824319,0,0
7406094168,1303151619,113.3118568,3.5,3.5
7406094168,7366852177,49.49517401,-4.8,0
7406094168,7366844987,42.33273204,4.3,4.3
7755269987,461630522,7.736160059,-0.2,0
7755269987,7755269988,10.58647337,1.3,1.3
7755269987,7755269992,3.813017234,0,0
7755269987,9009445415,52.34043228,1.7,1.7
7755269988,7755269987,10.58647337,-1.3,0
7755269989,7755269990,41.6558155,0.2,0.2
7755269989,7755269992,41.4698063,-2.9,0
7755269989,13336225512,28.37824168,2.8,2.8
7755269990,7755269989,41.6558155,-0.2,0
7755269992,461630522,7.067450258,-0.2,0
7755269992,7755269987,3.813017234,0,0
7755269992,7755269989,41.4698063,2.9,2.9
7768598949,4020938309,38.5328999,-3.6,0
7924959733,7924959734,7.603193958,-0.5,0
7924959734,908108751,22.80561139,-0.3,0
7924959734,7924959733,7.603193958,0.5,0.5
7924959734,908108609,118.4849401,3.3,3.3
7924959735,7924959736,13.46983224,-1.1,0
7924959736,908108408,6.675848351,0.1,0.1
7924959736,7924959747,10.20333049,-0.2,0
7924959736,7924959735,13.46983224,1.1,1.1
7924959745,7924959746,20.12584961,0.4,0.4
7924959745,7924959747,5.589911699,0,0
7924959745,7924960096,82.42803535,-1.7,0
7924959745,7366852173,16.72112392,0.3,0.3
7924959746,7924959745,20.12584961,-0.4,0
7924959747,7924959736,10.20333049,0.2,0.2
7924959747,908108702,20.80670393,-0.4,0
7924959747,7924959745,5.589911699,0,0
7924959748,4070996685,7.355691728,0.1,0.1
7924959748,7924959749,5.165075287,0,0
7924959748,7924959750,3.473530714,0.1,0.1
7924959748,7366584599,66.64682197,-1.3,0
7924959749,908108702,11.89403388,0.3,0.3
7924959749,7924960099,49.72310361,-1,0
7924959749,7924959748,5.165075287,0,0
7924959750,7924959748,3.473530714,-0.1,0
7924959774,7924959775,79.926227,0.4,0.4
7924959775,7366852173,39.27105521,3.2,3.2
7924959775,7924959774,79.926227,-0.4,0
7924960096,7924960099,5.472382676,0,0
7924960096,7924959745,82.42803535,1.7,1.7
7924960096,7924960100,18.24794347,-0.4,0
7924960096,7924960097,59.64436607,0.6,0.6
7924960097,7924960096,59.64436607,-0.6,0
7924960099,7924959749,49.72310361,1,1
7924960099,7924960102,18.13585406,-0.4,0
7924960099,7924960096,5.472382676,0,0
7924960100,7924960101,28.04059191,0.4,0.4
7924960100,7924960102,5.447303013,0,0
7924960100,7924960096,18.24794347,0.4,0.4
7924960100,7366584697,16.19902991,-0.3,0
7924960101,7924960100,28.04059191,-0.4,0
7924960102,7924960099,18.13585406,0.4,0.4
7924960102,908108470,16.09969837,-0.3,0
7924960102,7924960100,5.447303013,0,0
8132869464,8132869469,10.42389707,-0.2,0
8132869464,8132869465,23.21767101,1.6,1.6
8132869464,8132869465,24.10906178,1.6,1.6
8132869465,8132869464,24.10906178,-1.6,0
8132869465,8132869464,23.21767101,-1.6,0
8132869465,2639302795,46.89242587,3,3
8132869469,8132869464,10.42389707,0.2,0.2
8411254500,8411254506,54.67797866,0.7,0.7
8411254506,8411254500,54.67797866,-0.7,0
8411254506,10269783367,149.2714527,-0.1,0
8411254506,10310178223,8.173603669,-0.1,0
8411254514,10269783372,27.49203473,-0.2,0
8411254514,8411254515,67.46745353,-1.1,0
8411254514,10721114682,51.22103406,-0.3,0
8411254515,8411254514,67.46745353,1.1,1.1
8411254516,2245132927,8.98460807,0,0
8411254516,9983573537,48.56992419,0.5,0.5
8411254516,10269783370,78.86139563,0.1,0.1
8411254516,10721114691,53.96077673,-0.4,0
8411280119,2639302694,6.38968419,0,0
8411280119,8411280120,19.55544382,-0.2,0
8411280119,2639302690,51.10303734,-0.6,0
8411280119,10721114682,15.02891802,0.1,0.1
8411280120,2639302696,6.979642882,0,0
8411280120,2639302693,4.318104078,0.2,0.2
8411280120,10721114688,18.35131203,-0.1,0
8411280120,8411280119,19.55544382,0.2,0.2
8411280138,10723483823,70.52654093,2.8,2.8
8411280161,10723483816,171.8391764,-1.3,0
8411280161,10723432000,86.59431968,0.1,0.1
8411280161,10712492257,38.17869105,0,0
8411280183,8411280185,64.96697945,-6.9,0
8411280185,8411280186,5.503872776,0,0
8411280185,8411280183,64.96697945,6.9,6.9
8411280185,10624985151,48.01572829,-1.1,0
8411280186,8411280185,5.503872776,0,0
8411280186,2637060681,21.74839022,0,0
8411280186,10723432000,33.22440894,-0.3,0
8571718052,8571718099,49.31455124,0,0
8571718052,6437963389,41.16254719,0.3,0.3
8571718052,8571718081,19.47253383,0,0
8571718061,8571718070,46.27108726,0.1,0.1
8571718061,8571718099,19.44679623,0.1,0.1
8571718061,8571718116,32.73844262,0.1,0.1
8571718070,6447147539,14.61436213,-5,0
8571718070,6447147526,37.31526125,-1,0
8571718070,8571718061,46.27108726,-0.1,0
8571718081,8571718116,25.20004306,0,0
8571718081,8571718052,19.47253383,0,0
8571718081,8571718099,34.84157577,0,0
8571718099,8571718061,19.44679623,-0.1,0
8571718099,8571718052,49.31455124,0,0
8571718099,8571718081,34.84157577,0,0
8571718115,8571718116,9.841700295,0,0
8571718115,6447149322,24.68499675,-5.3,0
8571718115,6447149331,24.28648567,-4.7,0
8571718116,8571718115,9.841700295,0,0
8571718116,8571718061,32.73844262,-0.1,0
8571718116,8571718081,25.20004306,0,0
8571776917,6447147525,29.93452346,-2.6,0
8571776917,6437962884,6.333268809,0,0
8571776917,6447147522,16.83571668,1.2,1.2
8796848789,2268370361,12.17507299,-0.5,0
8796848789,8796848791,57.41273404,2.4,2.4
8796848789,9983573421,36.5585977,-3.5,0
8796848789,8796851741,36.73575143,3.6,3.6
8796848791,8796851735,9.318831117,0,0
8796848791,8796848789,57.41273404,-2.4,0
8796848791,8796851730,13.94099446,-4.4,0
8796848798,5241082711,26.56416743,-4.2,0
8796848798,8796848802,55.25820637,7.8,7.8
8796848798,2268370325,98.41946283,11.1,11.1
8796848802,8796851759,30.05410085,-1.4,0
8796848802,2268370311,45.12684582,7,7
8796848802,8796848798,55.25820637,-7.8,0
8796848807,8796851721,8.169310781,0,0
8796848807,8796851759,54.70765884,-8.4,0
8796848807,2268370311,46.37060136,0,0
8796848810,8796851722,11.46157438,-2.8,0
8796848810,8796851728,55.01579748,0.4,0.4
8796848810,8796851721,54.4873685,0.4,0.4
8796851721,8796848807,8.169310781,0,0
8796851721,8796848810,54.4873685,-0.4,0
8796851721,8796851722,61.42627112,-3.2,0
8796851722,8796851723,3.912705728,0.1,0.1
8796851722,8796848810,11.46157438,2.8,2.8
8796851722,8796851721,61.42627112,3.2,3.2
8796851723,8796851722,3.912705728,-0.1,0
8796851723,8796851739,48.96718914,-3,0
8796851723,8796851724,44.74720132,2.1,2.1
8796851724,9983566987,4.994902577,0.1,0.1
8796851724,8796851727,35.20956461,0.1,0.1
8796851724,8796851723,44.74720132,-2.1,0
8796851727,8796851743,15.83655744,0,0
8796851727,8796851728,9.521298193,0.9,0.9
8796851727,9983566999,34.58497057,0.5,0.5
8796851727,8796851724,35.20956461,-0.1,0
8796851728,8796851727,9.521298193,-0.9,0
8796851728,9983566999,30.80159124,-0.4,0
8796851728,8796848810,55.01579748,-0.4,0
8796851730,2268370321,20.52325061,-0.2,0
8796851730,8796851731,14.95604932,-0.4,0
8796851730,8796848791,13.94099446,4.4,4.4
8796851731,8796851737,13.86341052,-0.1,0
8796851731,8796851730,14.95604932,0.4,0.4
8796851731,8796851738,22.53607293,-2.8,0
8796851734,1303245082,132.1050878,1.4,1.4
8796851734,1303246004,36.99577588,-3,0
8796851734,8796851738,22.61672588,3.3,3.3
8796851735,8796851739,23.1588023,0.9,0.9
8796851735,8796848791,9.318831117,0,0
8796851735,8796851738,32.78523694,-7.6,0
8796851737,8796851731,13.86341052,0.1,0.1
8796851737,2268370321,22.81756728,0.3,0.3
8796851737,1303244497,7.946243766,0,0
8796851738,8796851734,22.61672588,-3.3,0
8796851738,8796851735,32.78523694,7.6,7.6
8796851738,8796851731,22.53607293,2.8,2.8
8796851739,8796851723,48.96718914,3,3
8796851739,8796851735,23.1588023,-0.9,0
8796851739,9983566987,22.0390261,5.2,5.2
8796851741,2268370325,36.93848572,2.1,2.1
8796851741,8796848789,36.73575143,-3.6,0
8796851741,8796851743,25.34250402,4.9,4.9
8796851743,8796851727,15.83655744,0,0
8796851743,8796851741,25.34250402,-4.9,0
8796851743,9983566987,58.95680536,0,0
8796851753,8796851759,69.01241877,14.7,14.7
8796851753,2136813369,59.60258034,1.6,1.6
8796851753,2268359400,33.01995613,-1.1,0
8796851759,8796848807,54.70765884,8.4,8.4
8796851759,8796848802,30.05410085,1.4,1.4
8796851759,8796851753,69.01241877,-14.7,0
8796856947,8796856948,17.78989757,-1.4,0
8796856947,5240301944,70.25216818,-0.7,0
8796856947,5240301962,13.10504872,0.2,0.2
8796856948,8796856947,17.78989757,1.4,1.4
8796856949,8828729106,1.577957223,0,0
8796856949,5240301962,9.737283046,-0.2,0
8796856949,5240301957,2.262805979,0,0
8808818564,6447785890,10.77557887,1,1
8808818565,8808818566,8.855506032,-1.2,0
8808818565,5240301113,39.82278191,0.4,0.4
8808818565,5240301944,21.51086625,0,0
8808818566,8808818565,8.855506032,1.2,1.2
8808818567,8808818571,17.43919273,-0.6,0
8808818567,8828729110,39.35513527,2.6,2.6
8808818567,5240301947,5.352219053,0,0
8808818570,5240301941,19.37590739,-1,0
8808818570,5240301947,17.73636759,1.2,1.2
8808818570,8808818571,5.144834817,0.6,0.6
8808818571,6447785657,18.39345693,-1.6,0
